	AveExpr	Coef.(Intercept)	Coef.metadata$cell_typeTh17p	t.(Intercept)	t.metadata$cell_typeTh17p	P.value.(Intercept)	P.value.metadata$cell_typeTh17p	F	F.p.value
APITD1	4.8492699989241	4.66219096702981	0.390308771578022	26.5795846226158	1.54054661375328	1.15926016635411e-80	0.124486887119747	735.125781044321	4.90079595522815e-116
PGD	4.7504374793028	4.41952329546332	0.690396498657909	35.2529389271532	3.81264950433022	2.09864558628596e-108	0.000167041593242432	1386.0579760002	8.82687093630809e-152
KIF1B	1.65459732030442	1.84939017059399	-0.406402349525019	14.1198126034849	-2.14815195498809	5.05781032604164e-35	0.0325064909623619	155.548802897305	5.27036692673178e-47
UBE4B	2.00468887106631	2.2223779513627	-0.454171462488882	17.3524511074773	-2.4551111183033	4.02719492107125e-47	0.0146545708611513	238.28610429588	1.43866776210388e-62
NMNAT1	1.78937760504676	1.87600092076942	-0.180724903306277	10.0508169513767	-0.670339357190757	1.16221960415421e-20	0.503159920504397	88.47812561651	6.73862243479793e-31
LZIC	5.57372490638929	5.25952316197255	0.655528819286727	31.0463803474754	2.6789511374094	1.85736387028745e-95	0.00779495617098794	1043.0568549695	2.13816265392525e-135
CTNNBIP1	0.347896214436821	0.552469845071209	-0.426808294129298	6.9927274381101	-3.74006606733637	1.77258073534141e-11	0.000220553305722452	25.6134824146731	5.42139429786936e-11
PIK3CD	1.80928918252762	2.07714077149662	-0.558827056122383	14.7966587464343	-2.75602754183891	1.56029961472604e-37	0.00621081927876687	163.313194589262	1.23483526121324e-48
TMEM201	0.734295418762136	0.761176424543961	-0.0560826739333052	7.55120798262432	-0.385183980277347	5.28941040747431e-13	0.700375518941418	51.0301329388048	8.67071424314572e-20
SLC25A33	0.592234547406269	0.422083610413346	0.354991163510415	4.30730887980319	2.50803429930075	2.24528929163985e-05	0.0126711506219268	38.2197874137878	1.66804104203614e-15
SPSB1	0.814428025717262	1.25448011697703	-0.918094291117496	9.85415786567091	-4.99288336826338	5.1255690615123e-20	1.01346493955508e-06	51.7658349361168	5.01658561081692e-20
H6PD	0.375886338491458	0.434750094082405	-0.122809274254494	5.01589790991932	-0.98095383639821	9.07723526692194e-07	0.327410135808018	18.5413181939808	2.57040970645837e-08
ENO1	12.3887858261652	12.2723328235305	0.242959501899698	485.707584368497	6.65717617200457	0	1.33811336606068e-10	230879.700134484	0
ERRFI1	0.424787889353938	0.257123959791096	0.349802442972837	2.66977080496677	2.51456387007315	0.00800608060668868	0.0124437832127604	21.8424319052056	1.40345366898303e-09
PARK7	9.14543407589715	9.0412489361396	0.217364680069717	179.665613641191	2.9904318909794	3.7302746882619e-306	0.00301794325282154	31720.0601121741	0
TNFRSF9	2.30203691685518	1.89208176556969	0.855302114192752	8.62066395249153	2.69791810332835	3.97256648508769e-16	0.00737456754775954	109.276671691858	2.47083416115752e-36
PER3	0.505769207887506	0.47601466588652	0.0620778214409058	4.94544352885465	0.446508552891195	1.27031442635649e-06	0.655553786941492	26.6130989090236	2.3155012448e-11
VAMP3	4.68976695150362	5.00253982730142	-0.65254772648462	24.3869623187312	-2.20235758477577	5.18832967217102e-73	0.0284046654955011	504.337540930121	1.93569296185982e-96
DNAJC11	4.35024628604525	4.14672212760893	0.424618747816774	24.6047527016188	1.7443018307554	8.79473430508412e-74	0.0821361026947439	641.325197456043	9.03523221131095e-109
THAP3	1.5153376412522	1.61363583544336	-0.205082563420395	10.2651675046656	-0.903228533688502	2.2699000727208e-21	0.367133151547403	89.6420212907161	3.25114897216218e-31
PHF13	0.59918032216882	0.700541663359614	-0.211473301764966	6.94036320270823	-1.45048144162035	2.44095093879136e-11	0.147974603594183	34.8897855033306	2.42017101741369e-14
KLHL21	0.538392817363154	0.541042287457227	-0.00552767141929006	5.31219587148095	-0.0375745242100842	2.12175391568427e-07	0.970052044233031	26.8340814486594	1.91978111934782e-11
ZBTB48	0.783759390070478	0.655036428345615	0.268558697123814	5.13126827452531	1.45648793254418	5.19383163327963e-07	0.146309148158661	37.2578892261967	3.59436544685881e-15
NOL9	3.1781317830796	3.18495078334394	-0.0142266911989902	19.0060034691617	-0.0587760484293659	2.47688065901437e-53	0.953169826163863	345.392725997705	2.20679879080093e-78
PTMA	11.420412774372	11.3821177392609	0.0798961164187509	456.902941978217	2.22041908532623	0	0.0271413021951307	201818.848271989	0
TNFRSF25	5.07998810599805	5.15221844364012	-0.150696387886339	31.1548486006138	-0.630873987831205	8.37762909910357e-96	0.528605801148864	906.305405676744	1.67603851406732e-127
ESPN	1.32249801314162	1.00398528244756	0.664522963318529	7.11727159354684	3.26140390219254	8.22755372453303e-12	0.00123708295852781	89.7205250361362	3.09558313713466e-31
ACOT7	8.23424752382588	8.60846352573732	-0.780738421254088	122.691376116968	-7.70375295282792	2.13662837250563e-257	1.9658313005793e-13	13255.2828839112	3.42838559793562e-292
PDE6D	2.30445038989149	2.3944558539865	-0.187781184083124	12.7764883257694	-0.693689534420702	4.10469797577621e-30	0.488416545798566	145.430071655165	8.12598575801453e-45
RPL22	7.27445081603855	7.2015732224008	0.152046778093148	217.314436233904	3.1764850795424	0	0.00164682330168726	46276.5763343042	0
KCNAB2	2.30748832553665	2.5363766171581	-0.477536723526763	20.7538533480149	-2.70520498652736	7.71186750427492e-60	0.007218571927693	345.985224606067	1.84579925819518e-78
COPS7B	2.86206187546209	2.8293346186485	0.0682798883161266	13.926557509815	0.232680863433515	2.61183476844386e-34	0.816168738486758	190.602987605071	4.64301051046682e-54
A430005L14RIK	5.40902530861645	5.49103724398764	-0.171104037824794	30.0745008827744	-0.648802774967685	2.4868747077414e-92	0.516964853575892	842.996176500613	1.70731446460868e-123
DFFB	1.3561973094053	1.21326405211206	0.298206076367198	7.72224928611349	1.31405449722252	1.74201285422523e-13	0.189837097901936	72.4140530035731	2.30719143239755e-26
CEP104	0.899874476848263	0.783416818490067	0.242969215279689	6.22523714552595	1.33666526230263	1.62743474223527e-09	0.182350128329749	49.9932748056352	1.88134193721905e-19
LRRC47	0.904187077342003	0.732597386154435	0.357992880894926	5.61320579334642	1.89901498360898	4.54101322917561e-08	0.0585268439086658	47.8922946342106	9.1525414360944e-19
SMIM1	0.723389825020192	0.680424289222261	0.0896403264848907	7.12588649254578	0.649936493139145	7.79949450835848e-12	0.516233255651822	55.3242060021914	3.65701213749751e-21
DIS3L2	1.10649645634346	0.951681744296149	0.322994722976404	6.92213701772872	1.62649330949508	2.72744587362807e-11	0.104900250626429	63.5224009665687	1.03869256251455e-23
WRAP73	3.02864389843978	3.02476084913001	0.0081013258980908	14.230373658661	0.0263869846929965	1.97344267489481e-35	0.978966312411995	194.956975070529	6.94711463601759e-55
TPRGL	1.49344361085528	1.74698316043986	-0.528967405608112	10.9373954492889	-2.29278065709013	1.22632285259536e-23	0.0225561760002822	86.5781132009226	2.23175279184494e-30
FAM213B	1.27885614458386	1.74861405367379	-0.98007045781353	10.1035431602474	-3.92053591058581	7.78878898512433e-21	0.000109649150438361	60.1169982367899	1.15397575850401e-22
TNFRSF14	0.196290420931458	0.147829906079301	0.101104671274283	2.02939711746749	0.960913645951172	0.0433051220134173	0.33737354723139	7.43434161607194	0.00070659129563519
PANK4	2.12688529175084	2.10644248876361	0.0426504522755038	11.9388286273399	0.16735710476426	4.03203687700421e-27	0.867202430216525	139.555513106913	1.6402575978827e-43
PEX10	0.45392595487033	0.469443341868342	-0.0323744045282256	5.25156886632507	-0.250735640958862	2.87164255087591e-07	0.802191056455813	24.7927003657632	1.09411088429356e-10
RER1	6.56611761304424	6.56554256937057	0.00119973140549063	95.4713290730989	0.0120779930595129	1.06114855771838e-225	0.990371460867757	8754.13153221368	1.11735975390771e-265
SKI	2.90819044185805	3.10071412197514	-0.401668109596816	20.8961495573707	-1.87404620457943	2.29819943511569e-60	0.0619010633716479	370.60265627716	1.32545452704123e-81
2610002J02RIK	5.6750349231698	5.69938301777927	-0.0507981829981828	36.5648067104003	-0.225627492766293	2.97909677485027e-112	0.821645604391744	1272.93929192352	8.03909983922591e-147
PRKCZ	0.439520725509231	0.516983644420022	-0.161613284058485	5.65700123942008	-1.2243199513764	3.60922984351972e-08	0.221797245084477	22.960510411925	5.30895041621837e-10
GNB1	7.56733399326703	7.84358736101808	-0.576355947106513	191.671249471817	-9.75082620621718	1.82266936741991e-314	1.11138769739746e-19	32884.3774098933	0
NADK	4.07109656237694	3.83760960108497	0.487131070321373	26.960445785695	2.36930247892236	5.7628939754203e-82	0.0184580019695527	788.307206682339	8.05620572219481e-120
SLC35E2	2.99411738590235	3.07174787311063	-0.161962886981289	34.1268762513475	-1.24576143422879	4.96231721334143e-105	0.213829200564087	1063.32906380529	1.72792961745243e-136
CDK11B	5.21542172928775	5.19525341364539	0.042077780836581	59.2169878616902	0.332047951106327	5.36317641931569e-167	0.740086157491597	3393.56464748474	5.7672423945342e-206
SSU72	7.82228836919675	7.78481747885902	0.078176677683036	124.080947902536	0.862665200438213	7.90980947900222e-259	0.389014329823266	14927.3549915443	8.27829596886606e-300
ATAD3A	2.88254864811242	2.46822947229973	0.864406913566026	16.9826981540749	4.11763445960973	9.92143963769123e-46	4.96019851221144e-05	386.211963050861	1.60389064002531e-83
VWA1	0.213043992250862	0.3535277582975	-0.293095627003776	5.37269717887286	-3.0838026954132	1.56451812493876e-07	0.00223494752074283	14.821160582247	7.29859742611252e-07
TMEM88B	2.53599796004677	2.43460879805452	0.211531345163697	30.5238400426856	1.83608640194222	8.78270391882351e-94	0.067339658730057	972.438778984406	1.93389370203078e-131
MRPL20	9.5247042190519	9.2745558774229	0.521892223542531	148.744657690923	5.79478705588043	5.98731203071841e-282	1.73715960368611e-08	22424.1429734086	0
CCNL2	3.45195307724431	3.41449299789057	0.0781541223926977	21.7325849238869	0.344385970352725	1.92893296652154e-63	0.730798608333948	463.603488822363	2.86385355346047e-92
AURKAIP1	7.22634324761446	7.12028495971688	0.221272686980551	97.5240188973131	2.09821711867253	2.2606787731856e-228	0.0367265526975239	9409.32069774578	2.79919365567404e-270
CPSF3L	4.66386033253185	4.62095556259138	0.0895135487966621	32.5556371994191	0.436607894698222	3.27309593088738e-100	0.662711476454046	1036.83791097716	4.66572836990728e-135
PUSL1	2.90854196530845	2.69992944864018	0.435234747005752	15.3957286952575	1.71822405437317	9.05372963423122e-40	0.086793021864862	265.618103562986	5.51238142370409e-67
UBE2J2	1.95527314393101	2.04131552066284	-0.179512872318205	17.4903447273031	-1.06485930157854	1.21923463954476e-47	0.287800470017994	270.081619866824	1.11642238448502e-67
FAM132A	0.525062446263956	0.570289656255841	-0.0943589273211982	5.28610636948376	-0.605524611545997	2.41767165966093e-07	0.545290726464821	22.9287404101694	5.45716661092636e-10
SDF4	6.10908436421087	5.91065826872624	0.413982501370807	70.5546276498195	3.42121241120443	3.47890116989661e-188	0.000710408962864098	5112.34377170859	1.35566619608361e-231
TNFRSF4	10.3356768297869	10.1195094957346	0.45099659622431	113.100969873249	3.48970352571667	4.53102296534908e-247	0.000556484349007819	12820.0274147202	4.72134740736433e-290
TNFRSF18	8.59084925554644	8.18841637949998	0.839608158658099	58.223998971891	4.13320706880961	5.58486915780611e-165	4.65269424004398e-05	3591.71222054312	1.71597962557612e-209
9430015G10RIK	1.81763916004683	1.49458820896106	0.673991192912757	8.02061535009433	2.50408323253273	2.41738688471311e-14	0.0128105194323556	94.4999666347829	1.61179877364821e-32
ISG15	0.175774387082018	0.221942499364689	-0.096321960877516	3.26422425445158	-0.980783681461546	0.00122525770367774	0.327493915687148	6.89869576478902	0.00117797231160974
NOC2L	5.37731249343668	5.16515826676468	0.442623926150213	42.1174437382622	2.49874339026851	1.32403457781332e-127	0.0130010412703213	1849.32016459527	7.21064383773588e-169
CDK6	1.46506651125297	1.52765087919563	-0.130571702901966	11.1119579597689	-0.6575426758371	3.08983062869035e-24	0.511338910473809	109.269450069176	2.48115563927351e-36
FAM133B	4.57979279918398	4.50075088219499	0.164907596595714	45.9954323113293	1.16675264275744	1.68593384151122e-137	0.244241828215586	2104.17900020107	1.20404637884037e-176
EIF4E2	7.06338101255237	6.89367699306951	0.354058745683662	109.081340806405	3.87867387305363	1.71994632782501e-242	0.000129249356874563	12002.9403332156	7.77601822416636e-286
RBM48	2.87671998570418	2.72758196364447	0.311151269045449	15.779762438892	1.24624270322757	3.29666158720397e-41	0.213652765235082	266.745877141137	3.67630462855922e-67
PEX1	1.16114977051461	1.10343197149612	0.120418429606913	8.6013880523035	0.649866781830609	4.54532084434163e-16	0.516278225375491	78.8819499835536	3.15515141328947e-28
GATAD1	4.44314455420933	4.71519145009444	-0.567579854724328	52.4526765226186	-4.3712303867394	1.18391153193416e-152	1.70800066875022e-05	2355.44891996426	1.69951636387632e-183
ANKIB1	1.00993422778534	0.906754137661308	0.215267813927832	7.68384433276233	1.26292195606837	2.23851338666667e-13	0.207603162099735	71.1298573750746	5.49109435491243e-26
KRIT1	2.69478858906502	2.68714819694062	0.0159403864465915	19.2177113093682	0.0789254912275069	3.99643785096511e-54	0.937144786579428	356.66815881779	7.64058661578655e-80
MTERF1A	1.52091588430729	1.22626835698401	0.614732251250005	6.77723991118706	2.35213225612083	6.54351046271075e-11	0.0193157522582959	70.6141181047923	7.78953405012973e-26
AKAP9	2.85851775765093	2.75169880479034	0.222859685824241	24.4667612649451	1.37187803993616	2.70603357067725e-73	0.171131896553139	621.272792239091	4.17644490722058e-107
CYP51	4.45570018202536	4.55915993639872	-0.215851286102694	36.8980801911186	-1.20943347400388	3.23951547371844e-113	0.227453658977636	1249.43926838338	9.65838273312898e-146
MTERF1B	0.731561378005632	0.552986094016159	0.372567139258612	3.97561535037549	1.85439862618701	8.81243691114469e-05	0.0646685872679814	28.2821383177163	5.65473062142305e-12
GIGYF2	2.04474229585392	1.85864080778159	0.38826929166169	12.7810004908928	1.84846328123975	3.95365933108401e-30	0.0655245396936055	191.556826345572	3.05608422226829e-54
GTPBP10	0.931296169838599	1.06137220548475	-0.271381657103486	8.77636263584071	-1.55358757974137	1.33001083531415e-16	0.121342725077552	58.1524452669009	4.71221531639979e-22
KCNJ13	0.529955933900482	0.431765864667341	0.204856978975618	3.6812752442425	1.20923066304845	0.000275360766687283	0.227531428117963	20.3362863930151	5.25177811262546e-09
SRI	6.73472166200306	6.90817514310548	-0.36188136345109	98.0575495794923	-3.55625026078842	4.66126331516614e-229	0.000437318543139538	8781.69980542851	7.0446860108404e-266
DBF4	3.80971294709957	3.75865508494191	0.106523597307347	21.8590748443921	0.428897513195015	6.64384256625815e-64	0.668307267676676	471.475250287907	4.26471824184089e-93
SLC25A40	0.695867294601096	0.894846616643327	-0.415136715052137	7.78619546994987	-2.50078437724605	1.14537812323369e-13	0.0129279248871868	38.3313906487552	1.52627708083807e-15
ABCB1B	2.19677865365622	1.7164517322682	1.00212091512609	12.3961599516984	5.01053504050262	9.54221255896961e-29	9.31365483364836e-07	254.25170472303	3.48045543586951e-65
CROT	1.8525996679431	1.77141808387143	0.169371650221469	10.2966785201556	0.681593122706785	1.78300609873243e-21	0.496024898521924	111.586427082384	6.55215005214621e-37
TMEM243	1.38163893155964	1.23493378278989	0.306075490239045	8.11599201687479	1.39262726888995	1.27328915536396e-14	0.164769282473778	80.1425153279827	1.38638552432594e-28
DMTF1	3.01979808000817	3.02625830417756	-0.0134781655332637	19.0809712721699	-0.0588347172399696	1.29796212001266e-53	0.953123135496757	348.127226734951	9.69383566706381e-79
INPP5D	2.5122325256661	2.83964272739799	-0.683086032390293	19.251478649985	-3.20615265017557	2.98813400082957e-54	0.00149120109229519	283.695056490618	9.4924236945511e-70
GM6460	0.582258640748616	0.455701187016423	0.264040730808172	3.86525965467344	1.55052167281012	0.000136202467012261	0.122076240550328	24.6238424813528	1.26466810448288e-10
ATG16L1	1.62605122174739	1.2978069474975	0.684826183686824	7.44465052706187	2.71971238428678	1.04803204422725e-12	0.00691683278692481	87.2448561552027	1.46442857684009e-30
4933402N22RIK	0.53105985079434	0.261640529796374	0.562097863952592	2.21921521459042	3.30076600216255	0.0272239680207207	0.00108123743443722	24.9310200240054	9.71784368894253e-11
SPEER3	0.332399496821417	0.133568118255898	0.414828056000002	1.63089948609223	3.50671855055367	0.103966467530864	0.000523413622417566	21.9668644172962	1.25914507552539e-09
DGKD	1.45965975764587	1.40247601190627	0.119304217730103	10.8247064761719	0.637506894090609	2.97169263722217e-23	0.524283551481154	122.084120476482	1.81618384572703e-39
USP40	0.813373509033137	0.857001437279372	-0.0910222963410652	7.26692370342563	-0.534349293140658	3.23229508351583e-12	0.593497765652544	45.8209878224054	4.42709777192138e-18
PHTF2	1.09173039386532	0.938208792980233	0.320296865155935	7.83617467788977	1.85210540351385	8.24063464046624e-14	0.0649981934987404	81.5570864026703	5.53918262598967e-29
TMEM60	5.73207062972961	5.46485188800885	0.557506727331069	30.3510564689799	2.1436502567705	3.16715753444659e-93	0.0328690059098684	975.504014730471	1.2870418017109e-131
RSBN1L	1.36386291476014	1.40944998479924	-0.0951097144700676	11.7720429885493	-0.549965503309588	1.56086503883639e-26	0.58275442658831	124.756623125069	4.20672499467227e-40
PTPN12	0.99733481213737	1.07684634155919	-0.165887363541925	7.55783480638156	-0.806056277116222	5.06813797612061e-13	0.420852279568619	47.37493925624	1.35473344160588e-18
FAM185A	0.908988449032139	0.743109848475933	0.346077655836689	5.8694959451137	1.89247325849125	1.16216154393749e-08	0.0593956825777292	51.2905183271617	7.14242085529404e-20
ARMC10	2.29629288420006	2.22823588145247	0.141989430192804	12.9919708254601	0.573163189521634	6.82272409177638e-31	0.566965861191072	172.300913823999	1.79621594830157e-50
PMPCB	5.99340692944291	5.78841113516515	0.427689067198188	36.5004653015356	1.8671343999063	4.57890507846977e-112	0.0628632005500594	1373.30889469007	3.06302076547062e-151
DNAJC2	5.87039845905054	5.55754932457935	0.652706827313991	61.6453683636236	5.01237647291384	8.19115756216914e-172	9.23181222663874e-07	4084.11848157679	1.66638092782477e-217
PSMC2	8.12393037434844	8.04002665564889	0.175050923905536	112.956400642648	1.70265306684667	6.57939365283134e-247	0.0896743333955628	12510.6672894266	1.73164291420715e-288
ORC5	4.49424752303771	4.31426811086355	0.375496615327403	21.4691436640009	1.29366556778649	1.78391248963453e-62	0.196781399408135	481.145219517315	4.24754283461231e-94
KMT2E	3.55480907742922	3.77101764244992	-0.451082617669089	35.7823482319051	-2.96329417207489	5.73495543236844e-110	0.00328872377109001	1096.94770570879	2.92001760279513e-138
SRPK2	2.09493783358936	2.09122169748835	0.00775308970714429	17.368705667457	0.0445810804338053	3.49809189049499e-47	0.964471040643187	290.716430824265	8.60631070881228e-71
PUS7	2.51085536464749	2.41181523950087	0.206630476924623	16.3273681528516	0.968444929577392	2.89548604862161e-43	0.333606466631897	277.915122023616	7.0529778280845e-69
RINT1	1.46642464916657	1.44012834116459	0.054862800867437	9.76821939348714	0.257632462590426	9.75911765103465e-20	0.79686814634768	95.0365494041599	1.160902508995e-32
TOMM7	7.78538113904194	7.71725190094592	0.142140137034845	196.487788974267	2.50552084491271	1.17355017604155e-317	0.0127596525024261	37733.9889601349	0
FAM126A	1.15462725078422	1.35881689479814	-0.426007170964287	11.0726018846849	-2.40333359858431	4.21932006681114e-24	0.0168564313890685	87.8945101959203	9.72468921362361e-31
KLHL7	2.81405986968858	2.83894128455477	-0.0519108655481762	22.7450752072269	-0.287937107860619	3.96490932368708e-67	0.77359475790043	488.153644327817	8.15952018750735e-95
NUPL2	1.06141303010956	1.11892618196195	-0.119991467893475	8.70994548965549	-0.646655191178631	2.12404537832408e-16	0.518352185701315	65.7613742593104	2.17790662752014e-24
ATG9B	0.633609982813448	0.643281762230137	-0.0201785325959715	6.34800157964633	-0.137858569978234	8.09880850520032e-10	0.890445169620107	37.5505729330459	2.84439417931488e-15
ABCB8	2.45451211141332	2.78369950986006	-0.686793852874498	15.4159126395721	-2.63318691391473	7.60845866360223e-40	0.00889946263078479	180.891989861431	3.51222416481653e-52
CDK5	2.8528910196875	3.87211507424929	-2.12643867498504	23.4079874603864	-8.89973518601205	1.61411527655945e-69	5.54491632492081e-17	325.225566705016	1.09974051742835e-75
SLC4A2	0.760472962289916	0.754975160987142	0.0114702329338445	7.25244868182289	0.0762838563612255	3.5400067716193e-12	0.939244387455012	51.2492211834076	7.36535629646339e-20
FASTK	2.53689552522088	2.64569579210471	-0.226993362563369	13.9549087335445	-0.828912432368337	2.05338285807757e-34	0.407816485346811	172.280968677432	1.81291966279458e-50
TMUB1	2.79036417634291	2.71256063361558	0.162323938064221	13.9404674482459	0.577549022958543	2.32109105889637e-34	0.564004141551359	197.640177104177	2.18058129210993e-55
AGAP3	0.964507698967426	0.91951556534815	0.0938684802128785	8.27579940342225	0.584896547210754	4.30475377644587e-15	0.559059261749239	72.5319907144051	2.13112661308653e-26
ABCF2	7.32604713084602	7.30881604267016	0.035949752309337	80.650427063926	0.274640097073887	1.18180564616539e-204	0.783782796765944	6275.5582057744	1.54775471836808e-244
CHPF2	0.413278674744297	0.386020826876133	0.0568688912357366	4.29871896718486	0.438441322524309	2.32878027813222e-05	0.661383635544145	20.4353067031319	4.81361955381848e-09
NUB1	5.05597039522777	4.81857287028319	0.495289800244086	38.5970906730401	2.74665381334941	4.82913768580138e-118	0.00638652446387341	1578.74238676892	1.92544945968973e-159
RHEB	4.82905267818313	4.74684417358669	0.171514146280352	39.031313032406	0.976374735848976	2.97126066828321e-119	0.329669641744913	1514.49561181362	5.49199471237788e-157
PRKAG2	0.927072477823235	1.00942122501737	-0.171806738750355	8.17301697124417	-0.963071572259712	8.65970956862173e-15	0.336291373773937	54.5688738799191	6.35145121147104e-21
GALNT11	0.219841986424728	0.270849226681509	-0.106417983269543	3.62869898942037	-0.987067310672409	0.000335013465643721	0.324409297607245	8.81741985882362	0.00019033773890139
XRCC2	1.36909634846885	1.48688038231756	-0.245736473497316	9.97088717567009	-1.14086903621894	2.12793856623938e-20	0.254839190424611	81.5929195392598	5.41233178148244e-29
PAXIP1	1.685623182834	1.47185709512766	0.445986801689497	12.3876900576476	2.59869369509336	1.02314454730741e-28	0.00982271518595541	196.645255801368	3.34744387023907e-55
HJURP	3.12063844230228	3.08813933909201	0.067803884395544	24.4415263564842	0.371530448588736	3.32427027374629e-73	0.710506140653654	585.857509033355	4.67644114856128e-104
INSIG1	2.76963312041687	2.86671102030988	-0.202536625676052	32.5967315413168	-1.59441771565117	2.43914033028203e-100	0.11190106842779	953.6632678505	2.4004464596698e-130
RBM33	1.53296234615106	1.71131187789434	-0.372096145363674	13.5323451495719	-2.03707713315347	7.32773981821473e-33	0.0425245425625828	143.179656346464	2.55097410494551e-44
NOM1	2.49580843138108	2.47651497048988	0.0402525443053787	16.1802226496259	0.182072884969946	1.03445538311757e-42	0.85564914920258	255.345855911926	2.32350750335717e-65
UBE3C	1.61834772816236	1.53405321332521	0.175866253976786	11.0335081730441	0.875717665322053	5.74720899263287e-24	0.381887885686878	130.484589870259	1.91914795143253e-41
GM5129	0.265716660242453	0.244145334311571	0.0450049246039985	2.71891108487188	0.3469884474679	0.0069331971507327	0.728844573666995	8.46876339773891	0.000264638712485913
DNAJB6	6.49385447347155	6.55552995112764	-0.128675456980348	72.0566678339479	-0.979197936024749	9.16803889163418e-191	0.328275368070404	4892.95758513459	7.79715587241975e-229
IL6	0.265846313908087	5.2155632658453e-17	0.554643388729103	6.13648448073712e-16	4.51794213414361	1	9.00763462977494e-06	19.6007361820078	1.00472207756065e-08
TYMS	6.81328122286545	6.77724227626702	0.0751891691621937	116.897816566904	0.89787747220051	2.95915492668026e-251	0.369974732972464	13262.4469996502	3.16568015205115e-292
HADHA	4.21086737601211	4.11638906308474	0.197113026970768	35.5377359983157	1.17814045631796	3.01374741913751e-109	0.239679278956804	1269.75023224486	1.12376738531888e-146
HADHB	5.9301055612451	6.07307570196251	-0.298283027396049	47.263520617663	-1.60714224660144	1.33746253075006e-140	0.109080722861148	2046.56146864382	5.74175058443436e-175
EPT1	2.83953196918194	2.59878270156582	0.502282644666714	16.1006024406899	2.15441186709023	2.0597551301319e-42	0.0320081139743267	299.507122903434	4.49524667812941e-72
SLC35F6	0.948579735715556	1.18139718418081	-0.485734244999444	8.90764456463116	-2.53556105219928	5.24124846823716e-17	0.011737052528225	52.3361498486299	3.28687199157534e-20
CENPA	6.11425570951678	6.15908253410687	-0.0935235908714029	54.4623764564869	-0.572545675152911	4.57137774855738e-157	0.567383464806764	2807.14429274658	3.06523066378809e-194
TMEM214	1.52304086844938	1.26987113534819	0.528195846038459	8.37653595491733	2.41217153329166	2.15890635363942e-15	0.016461095864453	99.8316009983858	6.38216430509186e-34
AGBL5	0.241686261838254	0.31062985586839	-0.143839153012514	4.45360535488362	-1.42775619612489	1.19498724836802e-05	0.154407710893739	12.5493168164703	5.84802392182171e-06
OST4	9.67960261102911	9.72762473556699	-0.100190043999888	223.28201286635	-1.59213503360024	0	0.112413079188118	47403.628236676	0
KHK	0.897729270971599	0.941614202518886	-0.0915584902785136	6.3938202310375	-0.430421984121576	6.22607384152153e-10	0.667199403751874	35.7752460950401	1.18283301237696e-14
ABHD1	0.48925928118149	0.554255303007655	-0.13560321100423	4.76613083617307	-0.807299117454294	2.93823586592341e-06	0.420137176904703	17.3232233530242	7.62531518347914e-08
PREB	2.12302392419356	2.03676289973775	0.179969043828668	14.4787298361859	0.885719486114941	2.37136607145495e-36	0.376481884311878	219.10837773846	2.79932529792565e-59
SLC5A6	1.13688566238945	1.29525173431386	-0.33040403495021	8.41346886419239	-1.48584892000974	1.67421351623022e-15	0.138374781744741	53.4719295499116	1.42113812583224e-20
ATRAID	3.71802282076246	3.65164351733	0.138489194211609	18.2214499311612	0.478430488294992	2.17186314581764e-50	0.632694169357942	330.639416857598	2.02322840285622e-76
CAD	2.51621809450822	2.25850355021961	0.537677826213633	18.6963395898868	3.0815295585744	3.58322978405186e-52	0.00225154556979927	421.386257254163	1.20843396399512e-87
EIF2B4	5.15944425041864	5.15059761069929	0.0184570181195152	42.0213969668723	0.104251617944322	2.37262040642015e-127	0.917039705115182	1701.46891159292	6.8921108128976e-164
SNX17	4.58531013600648	4.61271724535693	-0.0571803000836789	27.2737431905163	-0.234068377443599	4.94459763309996e-83	0.815092401244776	705.864217968011	7.42424966140682e-114
ZFP513	0.482669874722802	0.52458983259395	-0.087458904911029	5.09398841891339	-0.587963708658493	6.22735622137774e-07	0.557001341059566	21.2672717331952	2.31983079135227e-09
PPM1G	4.77316637557544	4.51257277860212	0.543684482893968	34.1174501870373	2.84582169707062	5.29914290079506e-105	0.00473648244702258	1254.62190680412	5.56210992127141e-146
NRBP1	2.44200340062448	2.81828233515331	-0.785042381391101	14.6119029054754	-2.81788836340511	7.59382105052966e-37	0.00515685306622211	157.901974498858	1.67269625252549e-47
KRTCAP3	0.573557352857116	0.65509806576378	-0.170120911819658	5.36558302575138	-0.964665407662577	1.62180444347203e-07	0.335493527787688	21.6569977558768	1.65000483510922e-09
ZFP512	0.751283819698742	0.80514638692112	-0.112375140248126	7.54849159361428	-0.729397004281726	5.382842091614e-13	0.466330970025644	47.9057936792414	9.05949182369912e-19
GPN1	6.01497388826494	5.63869822988663	0.785035546256916	36.6136684876833	3.52908497258576	2.15010196452905e-112	0.000482737367910038	1471.05757869301	2.84477197153468e-155
SUPT7L	1.58048747722558	1.62394387605158	-0.0906644292053153	10.8535172676204	-0.419512415761453	2.3707390574482e-23	0.675143533659445	107.233053413039	8.07594458449701e-36
SLC4A1AP	2.69855824929799	2.58594201553153	0.234954732318505	14.8020879505366	0.931101005823914	1.48933757093739e-37	0.352553977551471	229.55349767422	4.31504055094183e-61
MRPL33	9.38292712909532	9.27189935877891	0.231640671883157	190.012420363146	3.28652165471423	2.38817372445992e-313	0.00113539678567585	35510.7919645695	0
